정류장 번호,관리번호,정류장명,정류장명(영어),경도,위도,데이터기준일
1291,250001122,혈동2리,Hyeoldong 2(i)-ri,127.6912 ,37.7990 ,2025-02-12
1292,250001123,팔미3리,Palmi 3(sam)-ri,127.7001 ,37.8172 ,2025-02-12
1293,250001124,팔미3리,Palmi 3(sam)-ri,127.6999 ,37.8173 ,2025-02-12
1294,250001125,오항리,Ohang-ri,127.9009 ,37.9796 ,2025-02-12
1295,250001126,천리터,Cheonriteo,127.8966 ,37.9838 ,2025-02-12
1296,250001127,추곡터널,Chugok Tunnel,127.8679 ,38.0352 ,2025-02-12
1297,250001129,백양2리,Baegyang 2(i)-ri,127.5731 ,37.8141 ,2025-02-12
1298,250001130,백양2리,Baegyang 2(i)-ri,127.5730 ,37.8140 ,2025-02-12
1299,250001131,백양2리,Baegyang 2(i)-ri,127.5697 ,37.8162 ,2025-02-12
1300,250001132,백양2리,Baegyang 2(i)-ri,127.5695 ,37.8165 ,2025-02-12
1301,250026612,백양1리,Baegyang 1(il)-ri,127.5650 ,37.8190 ,2025-02-12
1302,250001134,당림리,Dangnim-ri,127.5992 ,37.8340 ,2025-02-12
1303,250001135,당림1리,Dangnim 1(il)-ri,127.6168 ,37.8534 ,2025-02-12
1304,250001136,당림1리,Dangnim 1(il)-ri,127.6160 ,37.8510 ,2025-02-12
1305,250001137,당림1리,Dangnim 1(il)-ri,127.6161 ,37.8509 ,2025-02-12
1306,265000690,지내2리마을회관,Jinae 2(i)-ri Village Hall,127.7884 ,37.9174 ,2025-02-12
1307,250001139,방동1리,Bangdong 1(il)-ri,127.6805 ,37.8959 ,2025-02-12
1308,250001140,인형극장,Puppet Theater,127.7219 ,37.9220 ,2025-02-12
1309,250001141,송암리,Songam-ri,127.6899 ,38.0010 ,2025-02-12
1310,250001142,고성2리1반,Goseong 2(i)-ri 1(il)-ban,127.7304 ,37.9925 ,2025-02-12
1311,250001143,해피초원목장,Happy Meadow Ranch,127.6917 ,37.9801 ,2025-02-12
1312,250001144,눈썰매장입구,Sledding Slope Entrance,127.5983 ,37.9747 ,2025-02-12
1313,250001145,지암리,Jiam-ri,127.6022 ,37.9776 ,2025-02-12
1314,250001146,지암리,Jiam-ri,127.6041 ,37.9791 ,2025-02-12
1315,250001147,지암리,Jiam-ri,127.6164 ,37.9826 ,2025-02-12
1316,250001148,지암리,Jiam-ri,127.6291 ,37.9767 ,2025-02-12
1317,265000691,오탄리,Otan ri,127.6160 ,38.0469 ,2025-02-12
1318,250001150,신포리,Sinpo-ri,127.6370 ,38.0195 ,2025-02-12
1319,250001151,신포리,Sinpo-ri,127.6371 ,38.0194 ,2025-02-12
1320,265000694,매운탕골입구,Maewoontanggol Entrance,127.6667 ,37.9706 ,2025-02-12
1321,250001153,고탄입구,Gotan Entrance,127.6747 ,37.9663 ,2025-02-12
1322,250001154,용산2리,Yongsan 2(i)-ri,127.6815 ,37.9604 ,2025-02-12
1323,250001155,용산2리,Yongsan 2(i)-ri,127.6819 ,37.9603 ,2025-02-12
1324,250001156,용산3리마을회관,Yongsan 3(sam)-ri   Village Hall,127.7073 ,37.9462 ,2025-02-12
1325,250001157,용산1리,Yongsan 1(il)-ri,127.7140 ,37.9391 ,2025-02-12
1326,250001158,용산1리,Yongsan 1(il)-ri,127.7142 ,37.9392 ,2025-02-12
1327,250027103,지내2리응달말,Jinae 2(i)-ri Eungdalmal,127.7233 ,37.9578 ,2025-02-12
1328,265000695,매운탕골입구,Maewoontanggol Entrance,127.6664 ,37.9705 ,2025-02-12
1329,250001161,사농현대A,Sanong Hyundai Apartment,127.7226 ,37.9111 ,2025-02-12
1330,250001162,성신양회,Sungshin Cement,127.7202 ,37.8887 ,2025-02-12
1331,265000762,폴리텍입구,Polytechnics entrance,127.7779 ,37.7987 ,2025-02-12
1332,265000692,서인병원,Seoin Hospital,127.7369 ,37.7698 ,2025-02-12
1333,265000693,서인병원,Seoin Hospital,127.7370 ,37.7697 ,2025-02-12
1334,250001166,학곡리,Hakgok-ri,127.7633 ,37.8325 ,2025-02-12
1335,250001167,원창고개입구,Wonchang Pass Entrance,127.7631 ,37.8323 ,2025-02-12
1336,265000697,삼천동사거리,Samcheon-dong Sageori,127.7037 ,37.8700 ,2025-02-12
1337,265000698,증리,Jeung-ri,127.7158 ,37.8263 ,2025-02-12
1338,250001170,뜨란채A,Tteuranchae Apartment,127.7442 ,37.8498 ,2025-02-12
1339,250001171,퇴계우성A,Toegye Woosung Apartment,127.7309 ,37.8599 ,2025-02-12
1340,250001172,로데오거리,Rodeo Street,127.7483 ,37.8551 ,2025-02-12
1341,250001173,증3리,Jeung 3(sam)-ri,127.7262 ,37.8278 ,2025-02-12
1342,250001174,증2리2반,Jeung 2(i)-ri 2(i)-ban,127.7091 ,37.8091 ,2025-02-12
1343,265000699,증리,Jeung-ri,127.7160 ,37.8258 ,2025-02-12
1344,265000724,번개시장입구,Bungae Market Entrance,127.7255 ,37.8924 ,2025-02-12
1345,265000725,번개시장입구,Bungae Market Entrance,127.7256 ,37.8922 ,2025-02-12
1346,265000746,사암1리안길,Saam 1(il)-ri An-gil,127.7754 ,37.8284 ,2025-02-12
1347,250001179,탑골,Topgol,127.7086 ,37.7499 ,2025-02-12
1348,250001180,군자리,Gunja-ri,127.7185 ,37.7466 ,2025-02-12
1349,250001181,군자리,Gunja-ri,127.7196 ,37.7472 ,2025-02-12
1350,250001182,군자3리,Gunja 3(sam)-ri,127.7378 ,37.7539 ,2025-02-12
1351,250001183,군자3리,Gunja 3(sam)-ri,127.7403 ,37.7558 ,2025-02-12
1352,250001184,군자3리,Gunja 3(sam)-ri,127.7403 ,37.7556 ,2025-02-12
1353,250001185,군자3리,Gunja 3(sam)-ri,127.7480 ,37.7585 ,2025-02-12
1354,250001186,부사원고개,Busawon Pass,127.8227 ,37.7515 ,2025-02-12
1355,250001187,조양3리,Joyang 3(sam)-ri,127.8296 ,37.7432 ,2025-02-12
1356,250001188,봉명리조양교,Bongmyeong-ri Joyanggyo,127.7939 ,37.7533 ,2025-02-12
1357,250001189,전인고등학교,Jeonin High School,127.7520 ,37.7876 ,2025-02-12
1358,265000723,삼천동사거리,Samcheon-dong Sageori,127.7035 ,37.8706 ,2025-02-12
1359,250001191,대형약국,Daehyeong Pharmacy,127.7754 ,37.8762 ,2025-02-12
1360,250001361,한샘고후문,Hansaem High School Rear Entrance,127.7515 ,37.9283 ,2025-02-12
1361,250001362,춘천한샘고등학교,Chuncheon Hansaem High School,127.7522 ,37.9255 ,2025-02-12
1362,250001363,춘천한샘고등학교,Chuncheon Hansaem High School,127.7511 ,37.9252 ,2025-02-12
1363,250001364,박물관후문,Museum Rear Entrance,127.7528 ,37.8646 ,2025-02-12
1364,250001365,박물관입구,Museum Entrance,127.7527 ,37.8648 ,2025-02-12
1365,250001366,춘천박물관,Chuncheon National Museum,127.7513 ,37.8636 ,2025-02-12
1366,250001367,박물관앞,Museum Front,127.7510 ,37.8636 ,2025-02-12
1367,250001368,춘천댐종점,Chuncheon Dam Terminus,127.6666 ,37.9742 ,2025-02-12
1368,250001369,춘천댐종점,Chuncheon Dam Terminus,127.6665 ,37.9741 ,2025-02-12
1369,250001370,춘천댐,Chuncheon Dam,127.6712 ,37.9681 ,2025-02-12
1370,250001371,춘천농협,Chuncheon Nonghyup,127.7233 ,37.8834 ,2025-02-12
1371,250001372,춘천농협,Chuncheon Nonghyup,127.7234 ,37.8844 ,2025-02-12
1372,250001373,강원생명과학고,GW Biological Science High School,127.7232 ,37.9090 ,2025-02-12
1373,250001374,강원생명과학고,GW Biological Science High School,127.7230 ,37.9089 ,2025-02-12
1374,250001375,기계공고,Mech Tech High School,127.7467 ,37.8905 ,2025-02-12
1375,265000728,감정1리2반,Gamjeong 1(il)-ri 2(i)-ban,127.7912 ,37.8921 ,2025-02-12
1376,250001377,춘천기계공고,Chuncheon Mech Tech High School,127.7490 ,37.8911 ,2025-02-12
1377,250001378,기계공고,Mech Tech High School,127.7491 ,37.8919 ,2025-02-12
1378,250001380,지내고탄로,JinaeGotan-ro,127.7254 ,37.9350 ,2025-02-12
1379,250001381,지내고탄로,JinaeGotan-ro,127.7246 ,37.9348 ,2025-02-12
1380,250001382,춘천교도소입구,Chuncheon Prison Entrance,127.7556 ,37.8489 ,2025-02-12
1381,250001383,춘천교도소입구,Chuncheon Prison Entrance,127.7557 ,37.8491 ,2025-02-12
1382,250001384,춘천교도소,Chuncheon Prison,127.7584 ,37.8488 ,2025-02-12
1383,250001385,교육대학교,Chuncheon National University of Education,127.7465 ,37.8582 ,2025-02-12
1384,250001386,교육대학교,Chuncheon National University of Education,127.7471 ,37.8572 ,2025-02-12
1385,265000750,수동1리마을회관,Sudong 1(il)-ri Village Hall,127.6589 ,37.7783 ,2025-02-12
1386,265000749,수동1리마을회관,Sudong 1(il)-ri Village Hall,127.6590 ,37.7784 ,2025-02-12
1387,265000751,사암4리,Saam 4(sa)-ri,127.7640 ,37.8238 ,2025-02-12
1388,250001391,추곡초교,Chugok Elementary School,127.8833 ,38.0242 ,2025-02-12
1389,250001392,추곡초교,Chugok Elementary School,127.8834 ,38.0242 ,2025-02-12
1390,250001393,추곡약수터,Chugok Mineral Spring,127.8882 ,38.0359 ,2025-02-12
1391,250001394,추곡리2반,Chugok-ri 2(i)-ban,127.6535 ,37.7473 ,2025-02-12
1392,250001395,추곡리2반,Chugok-ri 2(i)-ban,127.6535 ,37.7475 ,2025-02-12
1393,250001396,북산치안센터,Buksan Police Patrol,127.8829 ,38.0275 ,2025-02-12
1394,250001397,북산치안센터,Buksan Police Patrol,127.8831 ,38.0275 ,2025-02-12
1395,250001398,추곡리,Chugok-ri,127.6529 ,37.7499 ,2025-02-12
1396,250001399,추곡1리,Chugok 1(il)-ri,127.6533 ,37.7495 ,2025-02-12
1397,250001400,추곡리,Chugok-ri,127.6505 ,37.7447 ,2025-02-12
1398,250027119,추곡3거리,Chugok Samgeori,127.6509 ,37.7451 ,2025-02-12
1399,250001402,추곡1리3반,Chugok 1(il)-ri 3(sam)-ban,127.8813 ,38.0200 ,2025-02-12
1400,250001403,추곡1리3반,Chugok 1(il)-ri 3(sam)-ban,127.8812 ,38.0196 ,2025-02-12
1401,250001404,추곡1리1반,Chugok 1(il)-ri 1(il)-ban,127.8811 ,38.0135 ,2025-02-12
1402,250001405,추곡2리,Chugok 2(i)-ri,127.8773 ,38.0336 ,2025-02-12
1403,250001406,초원낚시터,Chowon Fishing Area,127.6944 ,37.9815 ,2025-02-12
1404,250001407,고탄낚시터,Gotan Fishing Area,127.6940 ,37.9815 ,2025-02-12
1405,250001408,청와A,Cheongwa Apartment,127.7137 ,37.8812 ,2025-02-12
1406,250001409,청실A,Cheongsil Apartment,127.7584 ,37.8726 ,2025-02-12
1407,250001410,청실A,Cheongsil Apartment,127.7587 ,37.8732 ,2025-02-12
1408,250001411,오항2리,Ohang 2(i)-ri,127.8814 ,37.9933 ,2025-02-12
1409,250001412,오항2리,Ohang 2(i)-ri,127.8816 ,37.9934 ,2025-02-12
1410,250001413,인형극장,Puppet Theater,127.7202 ,37.9222 ,2025-02-12
1411,265000767,우두이지더원A,UduEGthe1 Apartment,127.7363 ,37.9109 ,2025-02-12
1412,250001415,청소년수련원,Youth Training Center,127.7213 ,37.9225 ,2025-02-12
1413,265000766,파크에뷰A,Parkeview Apartment,127.7355 ,37.9105 ,2025-02-12
1414,250001417,청구/동아A,Chong Gu / Dong Ah Apartment,127.7536 ,37.8699 ,2025-02-12
1415,250001418,동아/청구A,Dong Ah / Chong Gu Apartment,127.7534 ,37.8702 ,2025-02-12
1416,250001419,천전삼거리,Cheonjeon Samgeori,127.7818 ,37.9301 ,2025-02-12
1417,250001420,상천초등학교,Sangcheon Elementary School,127.7855 ,37.9298 ,2025-02-12
1418,250001421,천전3리,Cheonjeon 3(sam)-ri,127.7803 ,37.9298 ,2025-02-12
1419,250001422,천전3리,Cheonjeon 3(sam)-ri,127.7803 ,37.9300 ,2025-02-12
1420,250026865,춘천국유림관리소,Chuncheon National Forest Management Office,127.7728 ,37.9304 ,2025-02-12
1421,250026864,춘천국유림관리소,Chuncheon National Forest Management Office,127.7729 ,37.9306 ,2025-02-12
1422,250001425,천전1리,Cheonjeon 1(il)-ri,127.7753 ,37.9372 ,2025-02-12
1423,250001426,천전1리,Cheonjeon 1(il)-ri,127.7755 ,37.9371 ,2025-02-12
1424,250001427,천일주유소,Cheonil Gas Station,127.7800 ,37.7571 ,2025-02-12
1425,250001428,강촌1리회관,Gangchon 1(il)-ri Hall,127.6367 ,37.8082 ,2025-02-12
1426,250001429,창촌중학교,Changchon Middle School,127.6365 ,37.8081 ,2025-02-12
1427,250001430,창촌2리마을회관,Changchon 2(i)-ri Village Hall,127.6465 ,37.7833 ,2025-02-12
1428,250001431,창촌2리마을회관,Changchon 2(i)-ri Village Hall,127.6467 ,37.7842 ,2025-02-12
1429,250001432,창촌3리종점,Changchon 3(sam)-ri Terminus,127.6263 ,37.7767 ,2025-02-12
1430,250001433,창촌3리입구,Chnagchon 3(sam)-ri Entrance,127.6441 ,37.7766 ,2025-02-12
1431,250001434,창촌3리입구,Chnagchon 3(sam)-ri Entrance,127.6438 ,37.7765 ,2025-02-12
1432,250001435,방동1리,Bangdong 1(il)-ri,127.6729 ,37.8961 ,2025-02-12
1433,250001436,방동1리,Bangdong 1(il)-ri,127.6703 ,37.8971 ,2025-02-12
1434,250001437,방동1리,Bangdong 1(il)-ri,127.6678 ,37.8986 ,2025-02-12
1435,250001438,방동1리,Bangdong 1(il)-ri,127.6677 ,37.8984 ,2025-02-12
1436,250001439,방동1리,Bangdong 1(il)-ri,127.6703 ,37.8969 ,2025-02-12
1437,250001440,방동1리,Bangdong 1(il)-ri,127.6728 ,37.8959 ,2025-02-12
1438,250001441,방동1리,Bangdong 1(il)-ri,127.6753 ,37.8957 ,2025-02-12
1439,250001442,방곡리,Banggok-ri,127.6377 ,37.8028 ,2025-02-12
1440,250001443,방곡리,Banggok-ri,127.6376 ,37.8028 ,2025-02-12
1441,250001444,방곡2리회관,Banggok 2(i)-ri Hall,127.6359 ,37.7914 ,2025-02-12
1442,250001445,방곡2리회관,Banggok 2(i)-ri Hall,127.6359 ,37.7912 ,2025-02-12
1443,250001709,고성2리(초설),Goseong 2(i)-ri (Choseol),127.7334 ,37.9922 ,2025-02-12
1444,250001710,고탄리(성탄교앞),Gotan-ri (Seongtangyo Front),127.7133 ,37.9890 ,2025-02-12
1445,250001711,안보1리,Anbo 1(il)-ri,127.5847 ,37.8359 ,2025-02-12
1446,250001712,안보1리,Anbo 1(il)-ri,127.5844 ,37.8358 ,2025-02-12
1447,265000764,바이오산업진흥원,Bioindustry Foundation,127.7445 ,37.8935 ,2025-02-12
1448,265000765,바이오산업진흥원,Bioindustry Foundation,127.7432 ,37.8926 ,2025-02-12
1449,250001716,거두리부영A,Geodu-ri Booyoung Apartment,127.7521 ,37.8559 ,2025-02-12
1450,250001717,성우오스타A,Sungwoo Ostar Apartment,127.7549 ,37.8561 ,2025-02-12
1451,250001718,거두1리마을회관,Geodu 1(il)-ri Village Hall,127.7624 ,37.8612 ,2025-02-12
1452,250001719,거두1리마을회관,Geodu 1(il)-ri Village Hall,127.7626 ,37.8612 ,2025-02-12
1453,250001720,거두2리마을회관,Geodu 2(i)-ri Village Hall,127.7874 ,37.8610 ,2025-02-12
1454,250001721,거두2리,Geodu 2(i)-ri,127.7834 ,37.8604 ,2025-02-12
1455,250001722,거두2리,Geodu 2(i)-ri,127.7780 ,37.8604 ,2025-02-12
1456,250001723,거두2리,Geodu 2(i)-ri,127.7781 ,37.8603 ,2025-02-12
1457,250001724,거두2리,Geodu 2(i)-ri,127.7835 ,37.8603 ,2025-02-12
1458,250001725,거두1리,Geodu 1(il)-ri,127.7670 ,37.8620 ,2025-02-12
1459,250001726,거두1리,Geodu 1(il)-ri,127.7672 ,37.8621 ,2025-02-12
1460,250001727,탑동마을,Topdong Village,127.5766 ,37.8377 ,2025-02-12
1461,265000726,용산1리2반,Yongsan 1(il)-ri 2(i)-ban,127.7174 ,37.9427 ,2025-02-12
1462,265000727,용산1리2반,Yongsan 1(il)-ri 2(i)-ban,127.7175 ,37.9425 ,2025-02-12
1463,250001730,강촌입구,Gangchon Entrance,127.6308 ,37.8202 ,2025-02-12
1464,250001731,강촌유원지,Gangchon Recreation Area,127.6336 ,37.8137 ,2025-02-12
1465,250001732,강촌유원지,Gangchon Recreation Area,127.6335 ,37.8136 ,2025-02-12
1466,265000732,금옥골체험장,Geumokgol Experience Center,127.8075 ,37.9251 ,2025-02-12
1467,265000731,금옥골체험장,Geumokgol Experience Center,127.8076 ,37.9252 ,2025-02-12
1468,250001735,강촌리,Gangchon-ri,127.6317 ,37.8066 ,2025-02-12
1469,250001736,강촌리,Gangchon-ri,127.6189 ,37.7990 ,2025-02-12
1470,250001737,강촌리,Gangchon-ri,127.6214 ,37.8028 ,2025-02-12
1471,250001738,강촌리,Gangchon-ri,127.6319 ,37.8067 ,2025-02-12
1472,250001739,강촌검문소,Gangchon Checkpoint,127.6227 ,37.8258 ,2025-02-12
1473,250001740,강촌검문소,Gangchon Checkpoint,127.6230 ,37.8253 ,2025-02-12
1474,250001741,강촌1리4반,Gangchon 1(il)-ri 4(sa)-ban,127.6295 ,37.8052 ,2025-02-12
1475,250001742,강촌1리4반,Gangchon 1(il)-ri 4(sa)-ban,127.6296 ,37.8051 ,2025-02-12
1476,250001743,폴리텍2캠퍼스,Korea Polytechnics 2nd Campus,127.7393 ,37.9123 ,2025-02-12
1477,250001744,거두1리,Geodu 1(il)-ri,127.7601 ,37.8595 ,2025-02-12
1478,250001745,거두1리,Geodu 1(il)-ri,127.7598 ,37.8595 ,2025-02-12
1479,250001746,강원일보,Kangwon llbo,127.7285 ,37.8825 ,2025-02-12
1480,250001747,강원대후문,Kangwon National University Rear Entrance,127.7442 ,37.8727 ,2025-02-12
1481,250001748,강원대후문,Kangwon National University Rear Entrance,127.7443 ,37.8729 ,2025-02-12
1482,250001749,강원대학병원,Kangwon National University Hospital,127.7433 ,37.8748 ,2025-02-12
1483,250001750,강원대학병원,Kangwon National University Hospital,127.7430 ,37.8747 ,2025-02-12
1484,250001751,춘천사회혁신센터,Chuncheon Center for Social Innovation,127.7363 ,37.8642 ,2025-02-12
1485,250001752,병무청앞,Military Manpower Administration Front,127.7352 ,37.8655 ,2025-02-12
1486,250001753,강동농협장학지점,Gangdong Nonghyup Janghak Branch,127.7535 ,37.8917 ,2025-02-12
1487,250001754,강동농협장학지점,Gangdong Nonghyup Janghak Branch,127.7532 ,37.8918 ,2025-02-12
1488,250001755,강원중학교,Gangwon Middle School,127.7559 ,37.8951 ,2025-02-12
1489,250001756,강원고교,Gangwon High School,127.7560 ,37.8951 ,2025-02-12
1490,250001757,애니고등학교,Gangwon Animation High School,127.7006 ,37.9054 ,2025-02-12
1491,250001758,애니고등학교,Gangwon Animation High School,127.7002 ,37.9049 ,2025-02-12
1492,250001759,춘천우체국,Chuncheon Post Office,127.7201 ,37.8659 ,2025-02-12
1493,250001760,감정2리마을회관,Gamjeong 2(i)-ri Village Hall,127.7914 ,37.9012 ,2025-02-12
1494,250001761,감정2리3반,Gamjeong 2(i)-ri 3(sam)-ban,127.8065 ,37.9017 ,2025-02-12
1495,265000715,감정2리,Gamjeong 2(i)-ri,127.7925 ,37.9023 ,2025-02-12
1496,250001763,감정2리,Gamjeong 2(i)-ri,127.7925 ,37.9024 ,2025-02-12
1497,265000730,감정1리마을회관,Gamjeong 1(il)-ri Village Hall,127.7900 ,37.8964 ,2025-02-12
1498,250001767,가정중학교,Gajeong Middle School,127.5749 ,37.7373 ,2025-02-12
1499,250001768,가정진료소,Gajeong Community Health Center,127.5747 ,37.7372 ,2025-02-12
1500,250001769,가정리종점,Gajeong-ri Terminus,127.5774 ,37.7633 ,2025-02-12
1501,250001770,가정3리,Gajeong 3(sam)-ri,127.5676 ,37.7607 ,2025-02-12
1502,250001771,가정3리,Gajeong 3(sam)-ri,127.5675 ,37.7607 ,2025-02-12
1503,250001772,가정2리,Gajeong 2(i)-ri,127.5732 ,37.7480 ,2025-02-12
1504,250001773,가정2리,Gajeong 2(i)-ri,127.5719 ,37.7534 ,2025-02-12
1505,250001774,가정2리,Gajeong 2(i)-ri,127.5718 ,37.7533 ,2025-02-12
1506,250001775,가정2리,Gajeong 2(i)-ri,127.5733 ,37.7480 ,2025-02-12
1507,250001776,가정1리,Gajeong 1(il)-ri,127.5793 ,37.7319 ,2025-02-12
1508,250001777,가정1리,Gajeong 1(il)-ri,127.5791 ,37.7319 ,2025-02-12
1509,250001778,가재골,Gajaegol Village,127.6198 ,37.7368 ,2025-02-12
1510,265000705,가재골,Gajaegol Village,127.6197 ,37.7364 ,2025-02-12
1511,250001780,팔호광장,Palho Plaza,127.7355 ,37.8756 ,2025-02-12
1512,250001781,팔호광장,Palho Plaza,127.7350 ,37.8752 ,2025-02-12
1513,250001782,88공원,88 Park,127.7152 ,37.8524 ,2025-02-12
1514,250001783,(구)102보충대,(Former) 102nd Replacement Battalion,127.7122 ,37.9413 ,2025-02-12
1515,250001784,(구)102보충대,(Former) 102nd Replacement Battalion,127.7123 ,37.9408 ,2025-02-12
1516,250001785,신한은행후평동지점,Shinhan Bank Hupyeong-dong Branch,127.7505 ,37.8793 ,2025-02-12
1517,250001786,충인교회,Chungin Church,127.7500 ,37.8795 ,2025-02-12
1518,265000737,퇴계농공단지입구,Toegye Agro Industrial Complex Entrance,127.7323 ,37.8472 ,2025-02-12
1519,250001788,창촌3리약수터,Changchon 3(sam)-ri Mineral Spring,127.6315 ,37.7762 ,2025-02-12
1520,250001789,창촌3리약수터,Changchon 3(sam)-ri Mineral Spring,127.6314 ,37.7761 ,2025-02-12
1521,250001790,창촌3리,Changchon 3(sam)-ri,127.6409 ,37.7716 ,2025-02-12
1522,250001791,창촌3리,Changchon 3(sam)-ri,127.6407 ,37.7717 ,2025-02-12
1523,250001792,창촌3거리,Changchon Samgeori,127.6482 ,37.7873 ,2025-02-12
1524,250001793,창촌3거리,Changchon Samgeori,127.6481 ,37.7872 ,2025-02-12
1525,250001794,창촌1리,Changchon 1(il)-ri,127.6471 ,37.7896 ,2025-02-12
1526,250001879,기와집골,Giwajipgol Village,127.6342 ,37.7761 ,2025-02-12
1527,250001880,장학1리,Janghak 1(il)-ri,127.7682 ,37.8983 ,2025-02-12
1528,250001881,장학1리,Janghak 1(il)-ri,127.7680 ,37.8985 ,2025-02-12
1529,250001882,춘천역육교앞,Chuncheon Station Overpass Front,127.7158 ,37.8850 ,2025-02-12
1530,250001883,호반요양병원,Hoban Hospital,127.7077 ,37.8584 ,2025-02-12
1531,250001884,호반요양병원,Hoban Hospital,127.7076 ,37.8576 ,2025-02-12
1532,250001885,인성병원,Insung Hospital,127.7266 ,37.8811 ,2025-02-12
1533,250001886,소양로우체국,Soyang-ro Post Office,127.7262 ,37.8811 ,2025-02-12
1534,250001887,인람종점,Illam Terminus,127.6595 ,37.9859 ,2025-02-12
1535,250001888,인람리,Illam-ri,127.6596 ,37.9908 ,2025-02-12
1536,250001889,의암치안센터,Uiam Police Patrol,127.6700 ,37.8504 ,2025-02-12
1537,250001890,의암치안센터,Uiam Police Patrol,127.6703 ,37.8501 ,2025-02-12
1538,250001891,송암스포츠타운입구,Songam Sports Town Entrance,127.6935 ,37.8453 ,2025-02-12
1539,250001892,송암스포츠타운입구,Songam Sports Town Entrance,127.6924 ,37.8458 ,2025-02-12
1540,250001893,의암리본마을,Uiam-ri Bon Village,127.6795 ,37.8319 ,2025-02-12
1541,250001894,의암리본마을,Uiam-ri Bon Village,127.6794 ,37.8318 ,2025-02-12
1542,250001895,의암류인석유적지,Historic Site of Uiam Ryuinseok,127.5723 ,37.7436 ,2025-02-12
1543,250001896,의암류인석유적지,Historic Site of Uiam Ryuinseok,127.5722 ,37.7434 ,2025-02-12
1544,250001897,의암댐,Uiam Dam,127.6773 ,37.8379 ,2025-02-12
1545,250001898,의암댐,Uiam Dam,127.6771 ,37.8378 ,2025-02-12
1546,250001899,의암교차로,Uiam Junction,127.6711 ,37.8281 ,2025-02-12
1547,265000702,의암,Uiam,127.6830 ,37.8265 ,2025-02-12
1548,250001901,의암,Uiam,127.6827 ,37.8267 ,2025-02-12
1549,250001902,열린공원,Yeolin Park,127.7205 ,37.8616 ,2025-02-12
1550,250001903,은행나무공원,Eunhaengnamu Park,127.7201 ,37.8617 ,2025-02-12
1551,250001904,강원테크노파크,Gangwon Technopark,127.7515 ,37.9303 ,2025-02-12
1552,250001905,율문3리,Yulmun 3(sam)-ri,127.7664 ,37.9298 ,2025-02-12
1553,250001906,강원테크노파크,Gangwon Technopark,127.7518 ,37.9305 ,2025-02-12
1554,250001907,율문1리,Yulmun 1(il)-ri,127.7439 ,37.9257 ,2025-02-12
1555,250001908,율문1리,Yulmun 1(il)-ri,127.7435 ,37.9259 ,2025-02-12
1556,250001909,천전2리,Cheonjeon 2(i)-ri,127.7701 ,37.9303 ,2025-02-12
1557,250001910,천전2리,Cheonjeon 2(i)-ri,127.7695 ,37.9305 ,2025-02-12
1558,250001911,육림랜드,Yuklim Land,127.7216 ,37.9162 ,2025-02-12
1559,250001912,육림공원,Yungnim Park,127.7211 ,37.9176 ,2025-02-12
1560,250001913,육림고개,Yungnim Pass,127.7305 ,37.8772 ,2025-02-12
1561,250001914,육림고개,Yungnim Pass,127.7308 ,37.8772 ,2025-02-12
1562,265000738,사암4리4반,Saam 4(sa)-ri 4(sa)-ban,127.7655 ,37.8212 ,2025-02-12
1563,250001917,유포2리마을회관,Yupo 2(i)-ri Village Hall,127.7766 ,37.9493 ,2025-02-12
1564,250001918,유포리회관,Yupo-ri Hall,127.7766 ,37.9491 ,2025-02-12
1565,250001919,유포3리입구,Yupo 3(sam)-ri Entrance,127.7518 ,37.9361 ,2025-02-12
1566,250001920,유포3리입구,Yupo 3(sam)-ri Entrance,127.7515 ,37.9339 ,2025-02-12
1567,250001921,유승한내들,Youseung Hannaedeul Apartment,127.7310 ,37.8618 ,2025-02-12
1568,250001922,유승한내들,Youseung Hannaedeul Apartment,127.7314 ,37.8619 ,2025-02-12
1569,265000772,솔밭공원,Solbat Park,127.7128 ,37.8409 ,2025-02-12
1570,250001924,윗샘밭종점,Witsaembat Terminus,127.7921 ,37.9324 ,2025-02-12
1571,250001925,위도입구,Wido Island Entrance,127.7212 ,37.9244 ,2025-02-12
1572,250001926,위도입구,Wido Island Entrance,127.7210 ,37.9250 ,2025-02-12
1573,250001927,월송3리종점,Wolsong 3(sam)-ri Terminus,127.6755 ,37.9171 ,2025-02-12
1574,250027152,월송2리입구,Wolsong 2(i)-ri Entrance,127.6939 ,37.9185 ,2025-02-12
1575,250001929,월송2리,Wolsong 2(i)-ri,127.6895 ,37.9230 ,2025-02-12
1576,250001930,월송1리,Wolsong 1(il)-ri,127.6874 ,37.9302 ,2025-02-12
1577,250001931,월곡리종점,Wolgok-ri Terminus,127.8082 ,37.9225 ,2025-02-12
1578,250001932,월곡리,Wolgok-ri,127.8017 ,37.9187 ,2025-02-12
1579,250001933,월곡리,Wolgok-ri,127.8016 ,37.9186 ,2025-02-12
1580,265000739,사암4리4반,Saam 4(sa)-ri 4(sa)-ban,127.7657 ,37.8211 ,2025-02-12
1581,250001935,샛강쉼터,Saetgang Rest Area,127.6276 ,38.0019 ,2025-02-12
1582,250001936,원평마을,Wonpyeong Village,127.6333 ,38.0027 ,2025-02-12
1583,250001937,원평계곡,Wonpyeong Valley,127.6444 ,37.9951 ,2025-02-12
1584,250001938,원평계곡,Wonpyeong Valley,127.6442 ,37.9950 ,2025-02-12
1585,250001939,학곡리,Hakgok-ri,127.7601 ,37.8256 ,2025-02-12
