노선번호,노선,정류장순서,정류장,정류장명,경도,위도,데이터기준일
북산1(북산103),250051202,55,250001412,오항2리,127.88156,37.99339,2025-02-12
북산1(북산103),250051202,56,250026853,인성학교입구,127.87981,37.99849,2025-02-12
북산1(북산103),250051202,57,250001404,추곡1리1반,127.88107,38.01351,2025-02-12
북산1(북산103),250051202,58,250001402,추곡1리3반,127.88125,38.01996,2025-02-12
북산1(북산103),250051202,59,250001392,추곡초교,127.88344,38.02424,2025-02-12
북산1(북산103),250051202,60,250001393,추곡약수터,127.88823,38.03588,2025-02-12
북산1(북산103),250051202,61,250026819,추곡약수터입구,127.88958,38.03022,2025-02-12
북산1(북산103),250051202,62,250001397,북산치안센터,127.88307,38.02751,2025-02-12
북산1(북산103),250051202,63,250001405,추곡2리,127.87733,38.03355,2025-02-12
북산1(북산103),250051202,64,250001127,추곡터널,127.86787,38.03521,2025-02-12
북산1(북산103),250051202,65,250026845,간척리,127.83754,38.02891,2025-02-12
북산1(북산103),250051202,66,263001766,간척사거리,127.81599,38.02854,2025-02-12
북산1(북산103),250051202,67,265000787,장본교,127.76859,37.95458,2025-02-12
북산1(북산103),250051202,68,250026932,오동초등학교앞,127.75757,37.95198,2025-02-12
북산1(북산103),250051202,69,250002012,오동초등학교,127.75563,37.95062,2025-02-12
북산1(북산103),250051202,70,250027132,강원도농업기술원,127.7542,37.94945,2025-02-12
북산1(북산103),250051202,71,250002199,산천1리,127.75233,37.94778,2025-02-12
북산1(북산103),250051202,72,250001502,면허시험장입구,127.75162,37.94552,2025-02-12
북산1(북산103),250051202,73,250002197,산천1리,127.75161,37.94254,2025-02-12
북산1(북산103),250051202,74,250001920,유포3리입구,127.75154,37.93394,2025-02-12
북산1(북산103),250051202,75,250001904,강원테크노파크,127.75149,37.93034,2025-02-12
북산1(북산103),250051202,76,250001361,한샘고후문,127.75153,37.92825,2025-02-12
북산1(북산103),250051202,77,250001363,춘천한샘고등학교,127.7511,37.92521,2025-02-12
북산1(북산103),250051202,78,250002056,신북읍행복센터,127.74702,37.9253,2025-02-12
북산1(북산103),250051202,79,250027099,샘밭장터,127.74594,37.92457,2025-02-12
북산1(북산103),250051202,80,250026546,여우고개사거리,127.73917,37.92229,2025-02-12
북산1(북산103),250051202,81,250001982,여우고개,127.73845,37.92139,2025-02-12
북산1(북산103),250051202,82,250002192,여우고개삼거리,127.73914,37.91911,2025-02-12
북산1(북산103),250051202,83,250001345,충렬탑입구,127.73921,37.91619,2025-02-12
북산1(북산103),250051202,84,250001743,폴리텍2캠퍼스,127.73931,37.91226,2025-02-12
북산1(북산103),250051202,85,250001614,농촌공사춘천지소,127.73942,37.90973,2025-02-12
북산1(북산103),250051202,86,250002108,소양초교,127.73943,37.90588,2025-02-12
북산1(북산103),250051202,87,250027034,도재활병원삼거리,127.73774,37.90313,2025-02-12
북산1(북산103),250051202,88,250001496,명진학교,127.73477,37.89997,2025-02-12
북산1(북산103),250051202,89,250001524,롯데인벤스,127.73101,37.89975,2025-02-12
북산1(북산103),250051202,90,250002121,사우사거리,127.72837,37.89996,2025-02-12
북산1(북산103),250051202,91,265000724,번개시장입구,127.72548,37.8924,2025-02-12
북산1(북산103),250051202,92,250026557,당간지주입구,127.72192,37.8913,2025-02-12
북산1(북산103),250051202,93,250001162,성신양회,127.72024,37.88872,2025-02-12
북산1(북산103),250051202,94,250001357,춘천역,127.71803,37.88529,2025-02-12
북산1(북산103),250051202,95,250026782,꿈자람어린이공원,127.72037,37.88349,2025-02-12
북산1(북산103),250051202,96,250001886,소양로우체국,127.72624,37.88105,2025-02-12
북산1(북산103),250051202,97,250002029,명동입구,127.7267,37.87969,2025-02-12
북산1(북산103),250051202,98,250001848,중앙시장/중앙초교,127.72505,37.87834,2025-02-12
북산1(북산103),250051202,99,250001202,중앙로입구,127.72307,37.87703,2025-02-12
북산1(북산104),250051203,1,250001847,중앙로입구,127.72415,37.87736,2025-02-12
북산1(북산104),250051203,2,250001849,중앙시장,127.72549,37.87841,2025-02-12
북산1(북산104),250051203,3,250001885,인성병원,127.72663,37.8811,2025-02-12
북산1(북산104),250051203,4,265000718,용산3리1반,127.71585,37.96012,2025-02-12
북산1(북산104),250051203,5,250026781,꿈자람어린이공원,127.72047,37.88369,2025-02-12
북산1(북산104),250051203,6,250026552,춘천역,127.71817,37.88523,2025-02-12
북산1(북산104),250051203,7,250026564,성신양회,127.72037,37.8886,2025-02-12
북산1(북산104),250051203,8,250026558,당간지주입구,127.72208,37.89123,2025-02-12
북산1(북산104),250051203,9,265000725,번개시장입구,127.72555,37.89222,2025-02-12
북산1(북산104),250051203,10,250002120,소양2교,127.72863,37.8996,2025-02-12
북산1(북산104),250051203,11,250001523,삼성동부A,127.73076,37.89954,2025-02-12
북산1(북산104),250051203,12,250001612,(구)농업기술원,127.73562,37.90052,2025-02-12
북산1(북산104),250051203,13,250001257,강원도재활병원,127.73841,37.90354,2025-02-12
북산1(북산104),250051203,14,250002107,소양초교,127.73952,37.90527,2025-02-12
북산1(북산104),250051203,15,250001613,농촌공사춘천지소,127.73972,37.90928,2025-02-12
북산1(북산104),250051203,16,250001199,폴리텍2캠퍼스,127.73956,37.91212,2025-02-12
북산1(북산104),250051203,17,250001344,충렬탑입구,127.73946,37.91615,2025-02-12
북산1(북산104),250051203,18,250002191,여우고개삼거리,127.73937,37.91948,2025-02-12
북산1(북산104),250051203,19,250027100,샘밭장터,127.7462,37.92449,2025-02-12
북산1(북산104),250051203,20,250002055,신북읍행복센터,127.74677,37.92515,2025-02-12
북산1(북산104),250051203,21,250001360,한샘고후문,127.75179,37.92757,2025-02-12
북산1(북산104),250051203,22,250001906,강원테크노파크,127.75179,37.93054,2025-02-12
북산1(북산104),250051203,23,250026609,율문3리입구,127.75181,37.93404,2025-02-12
북산1(북산104),250051203,24,250001919,유포3리입구,127.75182,37.93606,2025-02-12
북산1(북산104),250051203,25,250002196,산천1리,127.75185,37.94294,2025-02-12
북산1(북산104),250051203,26,250001501,면허시험장입구,127.75187,37.94595,2025-02-12
북산1(북산104),250051203,27,250002198,산천1리,127.75226,37.94754,2025-02-12
북산1(북산104),250051203,28,250001346,강원도농업기술원,127.75428,37.94919,2025-02-12
북산1(북산104),250051203,29,250026879,오동초등학교,127.75575,37.95043,2025-02-12
북산1(북산104),250051203,30,250027055,오동초등학교앞,127.75767,37.9519,2025-02-12
북산1(북산104),250051203,31,265000788,장본교,127.76855,37.95443,2025-02-12
북산1(북산104),250051203,32,263001765,간척사거리,127.81727,38.02902,2025-02-12
북산1(북산104),250051203,33,250001061,추곡터널,127.86879,38.03499,2025-02-12
북산1(북산104),250051203,34,250001060,추곡(낚시터),127.87718,38.03348,2025-02-12
북산1(북산104),250051203,35,250026759,소양호권역홍보관,127.88036,38.02968,2025-02-12
북산1(북산104),250051203,36,250001396,북산치안센터,127.88288,38.02745,2025-02-12
북산1(북산104),250051203,37,250001393,추곡약수터,127.88823,38.03588,2025-02-12
북산1(북산104),250051203,38,250026819,추곡약수터입구,127.88958,38.03022,2025-02-12
북산1(북산104),250051203,39,250001391,추곡초교,127.88329,38.02422,2025-02-12
북산1(북산104),250051203,40,250001403,추곡1리3반,127.88119,38.01958,2025-02-12
북산1(북산104),250051203,41,250001059,추곡1리1반,127.88086,38.01351,2025-02-12
북산1(북산104),250051203,42,250026852,인성학교입구,127.87971,37.99827,2025-02-12
북산1(북산104),250051203,43,250001411,오항2리,127.88141,37.99331,2025-02-12
북산1(북산104),250051203,44,250002224,북산면행복센터,127.88525,37.98727,2025-02-12
북산1(북산104),250051203,45,250026862,오빛뜰체험관,127.88813,37.98531,2025-02-12
북산1(북산104),250051203,46,250002087,수청골입구,127.89225,37.98606,2025-02-12
북산1(북산104),250051203,47,250001058,천리터,127.89646,37.98375,2025-02-12
북산1(북산104),250051203,48,250026718,오항리종점,127.90438,37.97747,2025-02-12
북산2(북산201),250051300,1,250001847,중앙로입구,127.72415,37.87736,2025-02-12
북산2(북산201),250051300,2,250001849,중앙시장,127.72549,37.87841,2025-02-12
북산2(북산201),250051300,3,250001885,인성병원,127.72663,37.8811,2025-02-12
북산2(북산201),250051300,4,265000718,용산3리1반,127.71585,37.96012,2025-02-12
북산2(북산201),250051300,5,250026781,꿈자람어린이공원,127.72047,37.88369,2025-02-12
북산2(북산201),250051300,6,250026552,춘천역,127.71817,37.88523,2025-02-12
북산2(북산201),250051300,7,250026564,성신양회,127.72037,37.8886,2025-02-12
북산2(북산201),250051300,8,250026558,당간지주입구,127.72208,37.89123,2025-02-12
북산2(북산201),250051300,9,265000725,번개시장입구,127.72555,37.89222,2025-02-12
북산2(북산201),250051300,10,250002120,소양2교,127.72863,37.8996,2025-02-12
북산2(북산201),250051300,11,250001523,삼성동부A,127.73076,37.89954,2025-02-12
북산2(북산201),250051300,12,250001612,(구)농업기술원,127.73562,37.90052,2025-02-12
북산2(북산201),250051300,13,250001257,강원도재활병원,127.73841,37.90354,2025-02-12
북산2(북산201),250051300,14,250002107,소양초교,127.73952,37.90527,2025-02-12
북산2(북산201),250051300,15,250001613,농촌공사춘천지소,127.73972,37.90928,2025-02-12
북산2(북산201),250051300,16,250001199,폴리텍2캠퍼스,127.73956,37.91212,2025-02-12
북산2(북산201),250051300,17,250001344,충렬탑입구,127.73946,37.91615,2025-02-12
북산2(북산201),250051300,18,250002191,여우고개삼거리,127.73937,37.91948,2025-02-12
북산2(북산201),250051300,19,250027100,샘밭장터,127.7462,37.92449,2025-02-12
북산2(북산201),250051300,20,250002055,신북읍행복센터,127.74677,37.92515,2025-02-12
북산2(북산201),250051300,21,250001360,한샘고후문,127.75179,37.92757,2025-02-12
북산2(북산201),250051300,22,250001906,강원테크노파크,127.75179,37.93054,2025-02-12
북산2(북산201),250051300,23,250026609,율문3리입구,127.75181,37.93404,2025-02-12
북산2(북산201),250051300,24,250001919,유포3리입구,127.75182,37.93606,2025-02-12
북산2(북산201),250051300,25,250002196,산천1리,127.75185,37.94294,2025-02-12
북산2(북산201),250051300,26,250001501,면허시험장입구,127.75187,37.94595,2025-02-12
북산2(북산201),250051300,27,250002198,산천1리,127.75226,37.94754,2025-02-12
북산2(북산201),250051300,28,250001346,강원도농업기술원,127.75428,37.94919,2025-02-12
북산2(북산201),250051300,29,250026879,오동초등학교,127.75575,37.95043,2025-02-12
북산2(북산201),250051300,30,250026878,아침못종점,127.76337,37.95,2025-02-12
북산2(북산201),250051300,31,250027001,장본교앞사거리,127.76895,37.95398,2025-02-12
북산2(북산201),250051300,32,263001765,간척사거리,127.81727,38.02902,2025-02-12
북산2(북산201),250051300,33,250026762,백치고개정상,127.81582,38.00304,2025-02-12
북산2(북산201),250051300,34,250026719,청평사종점,127.81771,37.9818,2025-02-12
북산2(북산201),250051300,35,250026597,청평사종점,127.81776,37.98188,2025-02-12
북산2(북산201),250051300,36,250026598,기도원입구,127.8166,38.01946,2025-02-12
북산2(북산201),250051300,37,250001061,추곡터널,127.86879,38.03499,2025-02-12
북산2(북산201),250051300,38,250001060,추곡(낚시터),127.87718,38.03348,2025-02-12
북산2(북산201),250051300,39,250026759,소양호권역홍보관,127.88036,38.02968,2025-02-12
북산2(북산201),250051300,40,250001396,북산치안센터,127.88288,38.02745,2025-02-12
북산2(북산201),250051300,41,250001393,추곡약수터,127.88823,38.03588,2025-02-12
북산2(북산201),250051300,42,250026819,추곡약수터입구,127.88958,38.03022,2025-02-12
북산2(북산201),250051300,43,250001391,추곡초교,127.88329,38.02422,2025-02-12
북산2(북산201),250051300,44,250001403,추곡1리3반,127.88119,38.01958,2025-02-12
북산2(북산201),250051300,45,250001059,추곡1리1반,127.88086,38.01351,2025-02-12
북산2(북산201),250051300,46,250026852,인성학교입구,127.87971,37.99827,2025-02-12
북산2(북산201),250051300,47,250001411,오항2리,127.88141,37.99331,2025-02-12
북산2(북산201),250051300,48,250002224,북산면행복센터,127.88525,37.98727,2025-02-12
북산2(북산201),250051300,49,250026862,오빛뜰체험관,127.88813,37.98531,2025-02-12
북산2(북산201),250051300,50,250002087,수청골입구,127.89225,37.98606,2025-02-12
북산2(북산201),250051300,51,250001058,천리터,127.89646,37.98375,2025-02-12
북산2(북산201),250051300,52,250026718,오항리종점,127.90438,37.97747,2025-02-12
북산2(북산201),250051300,53,250001992,오항리종점,127.90446,37.97754,2025-02-12
북산2(북산201),250051300,54,250001125,오항리,127.90091,37.9796,2025-02-12
북산2(북산201),250051300,55,250001126,천리터,127.8966,37.98381,2025-02-12
북산2(북산201),250051300,56,250002088,수청교,127.89257,37.98615,2025-02-12
북산2(북산201),250051300,57,250026863,오빛뜰체험관,127.88807,37.98546,2025-02-12
북산2(북산201),250051300,58,250002223,북산면행복센터,127.8856,37.98725,2025-02-12
북산2(북산201),250051300,59,250001412,오항2리,127.88156,37.99339,2025-02-12
북산2(북산201),250051300,60,250026853,인성학교입구,127.87981,37.99849,2025-02-12
북산2(북산201),250051300,61,250001404,추곡1리1반,127.88107,38.01351,2025-02-12
북산2(북산201),250051300,62,250001402,추곡1리3반,127.88125,38.01996,2025-02-12
북산2(북산201),250051300,63,250001392,추곡초교,127.88344,38.02424,2025-02-12
북산2(북산201),250051300,64,250001393,추곡약수터,127.88823,38.03588,2025-02-12
북산2(북산201),250051300,65,250026819,추곡약수터입구,127.88958,38.03022,2025-02-12
북산2(북산201),250051300,66,250001397,북산치안센터,127.88307,38.02751,2025-02-12
북산2(북산201),250051300,67,250001405,추곡2리,127.87733,38.03355,2025-02-12
북산2(북산201),250051300,68,250001127,추곡터널,127.86787,38.03521,2025-02-12
북산2(북산201),250051300,69,250026845,간척리,127.83754,38.02891,2025-02-12
북산2(북산201),250051300,70,263001766,간척사거리,127.81599,38.02854,2025-02-12
북산2(북산201),250051300,71,250027136,장본교앞사거리,127.76903,37.9539,2025-02-12
북산2(북산201),250051300,72,250002038,아침못종점,127.7633,37.95008,2025-02-12
북산2(북산201),250051300,73,250002012,오동초등학교,127.75563,37.95062,2025-02-12
북산2(북산201),250051300,74,250027132,강원도농업기술원,127.7542,37.94945,2025-02-12
북산2(북산201),250051300,75,250002199,산천1리,127.75233,37.94778,2025-02-12
북산2(북산201),250051300,76,250001502,면허시험장입구,127.75162,37.94552,2025-02-12
북산2(북산201),250051300,77,250002197,산천1리,127.75161,37.94254,2025-02-12
북산2(북산201),250051300,78,250001920,유포3리입구,127.75154,37.93394,2025-02-12
북산2(북산201),250051300,79,250001904,강원테크노파크,127.75149,37.93034,2025-02-12
북산2(북산201),250051300,80,250001361,한샘고후문,127.75153,37.92825,2025-02-12
북산2(북산201),250051300,81,250001363,춘천한샘고등학교,127.7511,37.92521,2025-02-12
북산2(북산201),250051300,82,250002056,신북읍행복센터,127.74702,37.9253,2025-02-12
북산2(북산201),250051300,83,250027099,샘밭장터,127.74594,37.92457,2025-02-12
북산2(북산201),250051300,84,250026546,여우고개사거리,127.73917,37.92229,2025-02-12
북산2(북산201),250051300,85,250001982,여우고개,127.73845,37.92139,2025-02-12
북산2(북산201),250051300,86,250002192,여우고개삼거리,127.73914,37.91911,2025-02-12
북산2(북산201),250051300,87,250001345,충렬탑입구,127.73921,37.91619,2025-02-12
북산2(북산201),250051300,88,250001743,폴리텍2캠퍼스,127.73931,37.91226,2025-02-12
북산2(북산201),250051300,89,250001614,농촌공사춘천지소,127.73942,37.90973,2025-02-12
북산2(북산201),250051300,90,250002108,소양초교,127.73943,37.90588,2025-02-12
북산2(북산201),250051300,91,250027034,도재활병원삼거리,127.73774,37.90313,2025-02-12
북산2(북산201),250051300,92,250001496,명진학교,127.73477,37.89997,2025-02-12
북산2(북산201),250051300,93,250001524,롯데인벤스,127.73101,37.89975,2025-02-12
북산2(북산201),250051300,94,250002121,사우사거리,127.72837,37.89996,2025-02-12
북산2(북산201),250051300,95,265000724,번개시장입구,127.72548,37.8924,2025-02-12
북산2(북산201),250051300,96,250026557,당간지주입구,127.72192,37.8913,2025-02-12
북산2(북산201),250051300,97,250001162,성신양회,127.72024,37.88872,2025-02-12
북산2(북산201),250051300,98,250001357,춘천역,127.71803,37.88529,2025-02-12
북산2(북산201),250051300,99,250026782,꿈자람어린이공원,127.72037,37.88349,2025-02-12
북산2(북산201),250051300,100,250001886,소양로우체국,127.72624,37.88105,2025-02-12
북산2(북산201),250051300,101,250002029,명동입구,127.7267,37.87969,2025-02-12
북산2(북산201),250051300,102,250001848,중앙시장/중앙초교,127.72505,37.87834,2025-02-12
북산2(북산201),250051300,103,250001202,중앙로입구,127.72307,37.87703,2025-02-12
북산2(북산202),250051301,1,250001847,중앙로입구,127.72415,37.87736,2025-02-12
북산2(북산202),250051301,2,250001849,중앙시장,127.72549,37.87841,2025-02-12
북산2(북산202),250051301,3,250001885,인성병원,127.72663,37.8811,2025-02-12
북산2(북산202),250051301,4,265000718,용산3리1반,127.71585,37.96012,2025-02-12
북산2(북산202),250051301,5,250026781,꿈자람어린이공원,127.72047,37.88369,2025-02-12
북산2(북산202),250051301,6,250026552,춘천역,127.71817,37.88523,2025-02-12
북산2(북산202),250051301,7,250026564,성신양회,127.72037,37.8886,2025-02-12
북산2(북산202),250051301,8,250026558,당간지주입구,127.72208,37.89123,2025-02-12
북산2(북산202),250051301,9,265000725,번개시장입구,127.72555,37.89222,2025-02-12
북산2(북산202),250051301,10,250002120,소양2교,127.72863,37.8996,2025-02-12
북산2(북산202),250051301,11,250001523,삼성동부A,127.73076,37.89954,2025-02-12
북산2(북산202),250051301,12,250001612,(구)농업기술원,127.73562,37.90052,2025-02-12
북산2(북산202),250051301,13,250001257,강원도재활병원,127.73841,37.90354,2025-02-12
북산2(북산202),250051301,14,250002107,소양초교,127.73952,37.90527,2025-02-12
북산2(북산202),250051301,15,250001613,농촌공사춘천지소,127.73972,37.90928,2025-02-12
북산2(북산202),250051301,16,250001199,폴리텍2캠퍼스,127.73956,37.91212,2025-02-12
북산2(북산202),250051301,17,250001344,충렬탑입구,127.73946,37.91615,2025-02-12
북산2(북산202),250051301,18,250002191,여우고개삼거리,127.73937,37.91948,2025-02-12
북산2(북산202),250051301,19,250027100,샘밭장터,127.7462,37.92449,2025-02-12
북산2(북산202),250051301,20,250002055,신북읍행복센터,127.74677,37.92515,2025-02-12
북산2(북산202),250051301,21,250001360,한샘고후문,127.75179,37.92757,2025-02-12
북산2(북산202),250051301,22,250001906,강원테크노파크,127.75179,37.93054,2025-02-12
북산2(북산202),250051301,23,250026609,율문3리입구,127.75181,37.93404,2025-02-12
북산2(북산202),250051301,24,250001919,유포3리입구,127.75182,37.93606,2025-02-12
북산2(북산202),250051301,25,250002196,산천1리,127.75185,37.94294,2025-02-12
북산2(북산202),250051301,26,250001501,면허시험장입구,127.75187,37.94595,2025-02-12
북산2(북산202),250051301,27,250002198,산천1리,127.75226,37.94754,2025-02-12
북산2(북산202),250051301,28,250001346,강원도농업기술원,127.75428,37.94919,2025-02-12
북산2(북산202),250051301,29,250026879,오동초등학교,127.75575,37.95043,2025-02-12
북산2(북산202),250051301,30,250026878,아침못종점,127.76337,37.95,2025-02-12
북산2(북산202),250051301,31,250027001,장본교앞사거리,127.76895,37.95398,2025-02-12
북산2(북산202),250051301,32,263001765,간척사거리,127.81727,38.02902,2025-02-12
북산2(북산202),250051301,33,250026762,백치고개정상,127.81582,38.00304,2025-02-12
북산2(북산202),250051301,34,250026719,청평사종점,127.81771,37.9818,2025-02-12
북산2(북산202),250051301,35,250026597,청평사종점,127.81776,37.98188,2025-02-12
북산2(북산202),250051301,36,250026598,기도원입구,127.8166,38.01946,2025-02-12
북산2(북산202),250051301,37,263001766,간척사거리,127.81599,38.02854,2025-02-12
북산2(북산202),250051301,38,250027136,장본교앞사거리,127.76903,37.9539,2025-02-12
북산2(북산202),250051301,39,250002038,아침못종점,127.7633,37.95008,2025-02-12
북산2(북산202),250051301,40,250002012,오동초등학교,127.75563,37.95062,2025-02-12
북산2(북산202),250051301,41,250027132,강원도농업기술원,127.7542,37.94945,2025-02-12
북산2(북산202),250051301,42,250002199,산천1리,127.75233,37.94778,2025-02-12
북산2(북산202),250051301,43,250001502,면허시험장입구,127.75162,37.94552,2025-02-12
북산2(북산202),250051301,44,250002197,산천1리,127.75161,37.94254,2025-02-12
북산2(북산202),250051301,45,250001920,유포3리입구,127.75154,37.93394,2025-02-12
북산2(북산202),250051301,46,250001904,강원테크노파크,127.75149,37.93034,2025-02-12
북산2(북산202),250051301,47,250001361,한샘고후문,127.75153,37.92825,2025-02-12
북산2(북산202),250051301,48,250001363,춘천한샘고등학교,127.7511,37.92521,2025-02-12
북산2(북산202),250051301,49,250002056,신북읍행복센터,127.74702,37.9253,2025-02-12
북산2(북산202),250051301,50,250027099,샘밭장터,127.74594,37.92457,2025-02-12
북산2(북산202),250051301,51,250026546,여우고개사거리,127.73917,37.92229,2025-02-12
북산2(북산202),250051301,52,250001982,여우고개,127.73845,37.92139,2025-02-12
북산2(북산202),250051301,53,250002192,여우고개삼거리,127.73914,37.91911,2025-02-12
북산2(북산202),250051301,54,250001345,충렬탑입구,127.73921,37.91619,2025-02-12
북산2(북산202),250051301,55,250001743,폴리텍2캠퍼스,127.73931,37.91226,2025-02-12
북산2(북산202),250051301,56,250001614,농촌공사춘천지소,127.73942,37.90973,2025-02-12
북산2(북산202),250051301,57,250002108,소양초교,127.73943,37.90588,2025-02-12
북산2(북산202),250051301,58,250027034,도재활병원삼거리,127.73774,37.90313,2025-02-12
북산2(북산202),250051301,59,250001496,명진학교,127.73477,37.89997,2025-02-12
북산2(북산202),250051301,60,250001524,롯데인벤스,127.73101,37.89975,2025-02-12
북산2(북산202),250051301,61,250002121,사우사거리,127.72837,37.89996,2025-02-12
북산2(북산202),250051301,62,265000724,번개시장입구,127.72548,37.8924,2025-02-12
북산2(북산202),250051301,63,250026557,당간지주입구,127.72192,37.8913,2025-02-12
북산2(북산202),250051301,64,250001162,성신양회,127.72024,37.88872,2025-02-12
북산2(북산202),250051301,65,250001357,춘천역,127.71803,37.88529,2025-02-12
북산2(북산202),250051301,66,250026782,꿈자람어린이공원,127.72037,37.88349,2025-02-12
북산2(북산202),250051301,67,250001886,소양로우체국,127.72624,37.88105,2025-02-12
북산2(북산202),250051301,68,250002029,명동입구,127.7267,37.87969,2025-02-12
북산2(북산202),250051301,69,250001848,중앙시장/중앙초교,127.72505,37.87834,2025-02-12
북산2(북산202),250051301,70,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-1(신동101),250051400,1,250027098,중앙시장입구,127.72437,37.87807,2025-02-12
신동1-1(신동101),250051400,2,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-1(신동101),250051400,3,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
신동1-1(신동101),250051400,4,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
신동1-1(신동101),250051400,5,250001266,춘천경찰서,127.72473,37.87064,2025-02-12
신동1-1(신동101),250051400,6,250001854,KBS방송국,127.72287,37.86819,2025-02-12
신동1-1(신동101),250051400,7,250002081,시외버스터미널,127.71988,37.86418,2025-02-12
신동1-1(신동101),250051400,8,250002253,배나무골,127.71709,37.85983,2025-02-12
신동1-1(신동101),250051400,9,250001522,가압펌프장,127.71464,37.85511,2025-02-12
신동1-1(신동101),250051400,10,250001782,88공원,127.7152,37.85243,2025-02-12
신동1-1(신동101),250051400,11,250001340,칠전동,127.71413,37.84246,2025-02-12
신동1-1(신동101),250051400,12,250001338,칠전동고개,127.71363,37.83625,2025-02-12
신동1-1(신동101),250051400,13,265000810,봄봄유치원,127.71246,37.83366,2025-02-12
신동1-1(신동101),250051400,14,250027146,팔미1리1반,127.71157,37.82949,2025-02-12
신동1-1(신동101),250051400,15,265000699,증리,127.71599,37.82578,2025-02-12
신동1-1(신동101),250051400,16,250001631,김유정문학촌,127.71672,37.81943,2025-02-12
신동1-1(신동101),250051400,17,250002073,김유정역,127.71475,37.81711,2025-02-12
신동1-1(신동101),250051400,18,250001080,금병초교,127.70984,37.81442,2025-02-12
신동1-1(신동101),250051400,19,250026821,팔미1리,127.71044,37.82934,2025-02-12
신동1-1(신동101),250051400,20,250001339,칠전동고개,127.71411,37.83656,2025-02-12
신동1-1(신동101),250051400,21,250001341,칠전동사거리,127.7145,37.84141,2025-02-12
신동1-1(신동101),250051400,22,250001343,칠전대우A,127.71169,37.84435,2025-02-12
신동1-1(신동101),250051400,23,250002222,보타사입구,127.70104,37.84522,2025-02-12
신동1-1(신동101),250051400,24,250001892,송암스포츠타운입구,127.69236,37.84581,2025-02-12
신동1-1(신동101),250051400,25,250001595,대원사,127.6857,37.84517,2025-02-12
신동1-1(신동101),250051400,26,250001898,의암댐,127.67709,37.8378,2025-02-12
신동1-1(신동101),250051400,27,250001894,의암리본마을,127.67938,37.83178,2025-02-12
신동1-1(신동101),250051400,28,250001901,의암,127.68273,37.8267,2025-02-12
신동1-1(신동101),250051400,29,250027109,팔미리용수교,127.6835,37.81729,2025-02-12
신동1-1(신동101),250051400,30,250002130,설미종점,127.67914,37.80995,2025-02-12
신동1-1(신동102),250051401,1,250026747,설미종점,127.6792,37.80987,2025-02-12
신동1-1(신동102),250051401,2,250027110,팔미리용수교,127.68362,37.8173,2025-02-12
신동1-1(신동102),250051401,3,265000702,의암,127.68296,37.82649,2025-02-12
신동1-1(신동102),250051401,4,250001893,의암리본마을,127.6795,37.83192,2025-02-12
신동1-1(신동102),250051401,5,250001897,의암댐,127.67729,37.83785,2025-02-12
신동1-1(신동102),250051401,6,250001594,대원사,127.68557,37.84507,2025-02-12
신동1-1(신동102),250051401,7,250001891,송암스포츠타운입구,127.69354,37.84532,2025-02-12
신동1-1(신동102),250051401,8,250002221,보타사입구,127.70129,37.84505,2025-02-12
신동1-1(신동102),250051401,9,250001342,칠전대우A,127.71171,37.84416,2025-02-12
신동1-1(신동102),250051401,10,250001521,가압펌프장,127.71518,37.8538,2025-02-12
신동1-1(신동102),250051401,11,250002252,배나무골,127.71747,37.85986,2025-02-12
신동1-1(신동102),250051401,12,250002080,시외버스터미널,127.71991,37.86372,2025-02-12
신동1-1(신동102),250051401,13,250001983,온의사거리,127.72144,37.86576,2025-02-12
신동1-1(신동102),250051401,14,250001855,KBS방송국,127.72304,37.86791,2025-02-12
신동1-1(신동102),250051401,15,250002028,남부사거리,127.7246,37.87154,2025-02-12
신동1-1(신동102),250051401,16,250001987,모아엘가A,127.72193,37.87293,2025-02-12
신동1-1(신동102),250051401,17,250001348,춘천초등학교,127.72098,37.87602,2025-02-12
신동1-1(신동102),250051401,18,250001847,중앙로입구,127.72415,37.87736,2025-02-12
신동1-1(신동102),250051401,19,265000721,중앙시장입구,127.72459,37.87816,2025-02-12
신동1-1(신동102),250051401,20,250027098,중앙시장입구,127.72437,37.87807,2025-02-12
신동1-1(신동102),250051401,21,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-1(신동102),250051401,22,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
신동1-1(신동102),250051401,23,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
신동1-1(신동102),250051401,24,250001266,춘천경찰서,127.72473,37.87064,2025-02-12
신동1-1(신동102),250051401,25,250001854,KBS방송국,127.72287,37.86819,2025-02-12
신동1-1(신동102),250051401,26,250002081,시외버스터미널,127.71988,37.86418,2025-02-12
신동1-1(신동102),250051401,27,250002253,배나무골,127.71709,37.85983,2025-02-12
신동1-1(신동102),250051401,28,250001522,가압펌프장,127.71464,37.85511,2025-02-12
신동1-1(신동102),250051401,29,250001782,88공원,127.7152,37.85243,2025-02-12
신동1-1(신동102),250051401,30,250001343,칠전대우A,127.71169,37.84435,2025-02-12
신동1-1(신동102),250051401,31,250002222,보타사입구,127.70104,37.84522,2025-02-12
신동1-1(신동102),250051401,32,250001892,송암스포츠타운입구,127.69236,37.84581,2025-02-12
